,frame,timestamp,upper_x_0,upper_y_0,upper_x_1,upper_y_1,upper_x_2,upper_y_2,upper_x_3,upper_y_3,upper_x_4,upper_y_4,upper_x_5,upper_y_5,upper_x_6,upper_y_6,upper_x_7,upper_y_7,upper_x_8,upper_y_8,upper_x_9,upper_y_9,upper_x_10,upper_y_10,upper_x_11,upper_y_11,upper_x_12,upper_y_12,upper_x_13,upper_y_13,upper_x_14,upper_y_14,upper_x_15,upper_y_15,upper_x_16,upper_y_16,upper_x_17,upper_y_17,upper_x_18,upper_y_18,upper_x_19,upper_y_19,upper_x_20,upper_y_20,upper_x_21,upper_y_21,lower_x_0,lower_y_0,lower_x_1,lower_y_1,lower_x_2,lower_y_2,lower_x_3,lower_y_3,lower_x_4,lower_y_4,lower_x_5,lower_y_5,lower_x_6,lower_y_6,lower_x_7,lower_y_7,lower_x_8,lower_y_8,lower_x_9,lower_y_9,lower_x_10,lower_y_10,lower_x_11,lower_y_11,lower_x_12,lower_y_12,lower_x_13,lower_y_13,lower_x_14,lower_y_14,lower_x_15,lower_y_15,lower_x_16,lower_y_16,lower_x_17,lower_y_17,lower_x_18,lower_y_18,lower_x_19,lower_y_19,lower_x_20,lower_y_20,lower_x_21,lower_y_21
25,25,416,764.3179,2172.4026,789.6821,2146.3438,828.28375,2116.9363,884.7283,2083.627,970.94574,2052.7683,1055.8386,2071.712,1142.3815,2050.0315,1235.2767,2079.7021,1301.2504,2110.5564,1346.5167,2138.338,1378.0492,2161.2087,1349.7782,2161.5986,1298.7473,2162.268,1254.9803,2160.3057,1199.4243,2158.7852,1134.5289,2161.276,1061.046,2165.462,992.85535,2162.6833,931.9289,2161.8684,879.5056,2166.797,839.51715,2169.9114,793.5832,2171.5388,1349.7782,2161.5986,1299.8958,2160.7664,1255.9232,2159.6838,1200.1624,2159.8076,1133.3578,2165.329,1060.7405,2169.4768,991.9632,2167.0806,931.4974,2168.2708,878.9286,2169.7646,839.8423,2171.0874,793.5832,2171.5388,764.3179,2172.4026,796.77747,2206.8867,839.76556,2241.4644,902.60144,2281.1082,980.6092,2304.49,1066.5907,2309.4753,1157.5597,2299.062,1237.4658,2270.0369,1301.5171,2229.233,1346.299,2192.5027,1378.0492,2161.2087
26,26,433,764.2869,2172.5903,789.6697,2146.5261,828.2866,2117.0994,884.721,2083.7598,970.878,2052.86,1055.7588,2071.759,1142.279,2050.0725,1235.1764,2079.7083,1301.2435,2110.5417,1346.5997,2138.316,1378.214,2161.1821,1349.9255,2161.5696,1298.8585,2162.2332,1255.0455,2160.256,1199.4437,2158.7288,1134.5166,2161.22,1061.0288,2165.4194,992.8024,2162.6528,931.88403,2161.8728,879.47943,2166.8481,839.47845,2170.01,793.54236,2171.684,1349.9255,2161.5696,1300.0092,2160.741,1255.995,2159.6511,1200.1838,2159.7637,1133.3427,2165.2773,1060.7158,2169.4353,991.9234,2167.051,931.4687,2168.2737,878.9083,2169.8127,839.814,2171.1865,793.54236,2171.684,764.2869,2172.5903,796.67554,2207.06,839.6145,2241.6216,902.45,2281.2153,980.50916,2304.5466,1066.5808,2309.5056,1157.6259,2299.0774,1237.6019,2270.0557,1301.702,2229.2493,1346.486,2192.4954,1378.214,2161.1821
27,27,450,764.4436,2172.5303,789.88324,2146.5115,828.54016,2117.1477,884.99,2083.8918,971.12384,2053.0928,1055.9637,2072.039,1142.4086,2050.3943,1235.1394,2079.991,1301.1193,2110.77,1346.4741,2138.4817,1378.1464,2161.281,1349.8558,2161.6516,1298.8016,2162.301,1255.0083,2160.292,1199.4565,2158.7295,1134.6058,2161.193,1061.1812,2165.3872,992.98114,2162.598,932.0757,2161.8142,879.66486,2166.7903,839.6427,2169.9568,793.6955,2171.625,1349.8558,2161.6516,1299.9668,2160.7957,1256.0032,2159.688,1200.242,2159.7844,1133.4597,2165.2817,1060.8756,2169.4287,992.10345,2167.0264,931.65216,2168.2336,879.08203,2169.7625,839.9779,2171.134,793.6955,2171.625,764.4436,2172.5303,796.82153,2207.022,839.7538,2241.6216,902.59155,2281.2488,980.6513,2304.5974,1066.729,2309.568,1157.7639,2299.159,1237.7094,2270.155,1301.7606,2229.3506,1346.4711,2192.587,1378.1464,2161.281
28,28,466,764.582,2172.6301,790.0555,2146.646,828.73663,2117.341,885.1899,2084.1558,971.3093,2053.4517,1056.1277,2072.476,1142.55,2050.9058,1235.162,2080.5916,1300.976,2111.4324,1346.2239,2139.1565,1377.8236,2161.9875,1349.6018,2162.329,1298.6005,2162.8967,1254.8442,2160.8467,1199.3872,2159.2183,1134.6287,2161.5781,1061.2814,2165.6787,993.12634,2162.8452,932.23193,2162.0237,879.8148,2166.9578,839.7726,2170.1006,793.8199,2171.7505,1349.6018,2162.329,1299.8175,2161.466,1255.9509,2160.3572,1200.2617,2160.4236,1133.5444,2165.8376,1061.0055,2169.8708,992.25323,2167.4128,931.79846,2168.5535,879.2151,2170.016,840.1052,2171.3308,793.8199,2171.7505,764.582,2172.6301,796.9775,2207.1472,839.9243,2241.73,902.7699,2281.3408,980.80396,2304.6946,1066.8132,2309.704,1157.7494,2299.3713,1237.5792,2270.5002,1301.5571,2229.852,1346.2009,2193.2288,1377.8236,2161.9875
29,29,483,764.72003,2173.0876,790.2064,2147.065,828.9019,2117.7437,885.3551,2084.5413,971.4663,2053.8425,1056.2568,2072.9233,1142.63,2051.3684,1235.1538,2081.1458,1300.8533,2112.0688,1346.0294,2139.8396,1377.5782,2162.7324,1349.3936,2163.0662,1298.4263,2163.6,1254.6841,2161.5425,1199.2959,2159.8625,1134.6245,2162.1348,1061.3522,2166.169,993.24927,2163.329,932.3725,2162.5127,879.9557,2167.449,839.9026,2170.5864,793.9536,2172.2317,1349.3936,2163.0662,1299.687,2162.198,1255.8837,2161.1145,1200.2527,2161.2012,1133.6014,2166.5867,1061.1133,2170.5513,992.39105,2168.078,931.94324,2169.1821,879.3538,2170.5964,840.239,2171.862,793.9536,2172.2317,764.72003,2173.0876,797.1259,2207.6277,840.0829,2242.171,902.9361,2281.7231,980.9505,2305.0496,1066.89,2310.0745,1157.7407,2299.8108,1237.4813,2271.0479,1301.4033,2230.5103,1345.9933,2193.9587,1377.5782,2162.7324
30,30,500,764.8425,2173.6646,790.3435,2147.6,829.0492,2118.2488,885.4914,2084.9412,971.5995,2054.1458,1056.3679,2073.2397,1142.7017,2051.7188,1235.1188,2081.639,1300.6194,2112.6775,1345.6171,2140.4653,1377.0001,2163.396,1348.9498,2163.74,1298.0585,2164.264,1254.3842,2162.2793,1199.1172,2160.6377,1134.567,2162.884,1061.4104,2166.8396,993.36206,2164.0325,932.50037,2163.218,880.08124,2168.1226,840.019,2171.208,794.0672,2172.8516,1348.9498,2163.74,1299.384,2162.9175,1255.6936,2161.9006,1200.1526,2162.03,1133.5905,2167.3901,1061.1853,2171.295,992.49677,2168.8289,932.05786,2169.9382,879.4659,2171.3296,840.35034,2172.5513,794.0672,2172.8516,764.8425,2173.6646,797.25305,2208.1787,840.21686,2242.6086,903.0796,2282.1333,981.06964,2305.4827,1066.9084,2310.5552,1157.5894,2300.3447,1237.1396,2271.6274,1300.9493,2231.1013,1345.4446,2194.6096,1377.0001,2163.396
31,31,516,764.93304,2174.1262,790.4124,2148.0166,829.1114,2118.631,885.5455,2085.301,971.63763,2054.5103,1056.3488,2073.6057,1142.6537,2052.113,1235.0564,2082.1077,1300.5399,2113.227,1345.5238,2141.103,1376.8613,2164.129,1348.812,2164.4783,1297.9452,2164.994,1254.2596,2162.9749,1199.0149,2161.2673,1134.4888,2163.438,1061.3696,2167.3418,993.3774,2164.538,932.5504,2163.7292,880.1503,2168.6335,840.087,2171.7085,794.15295,2173.327,1348.812,2164.4783,1299.321,2163.6738,1255.669,2162.708,1200.1511,2162.8792,1133.6068,2168.2236,1061.2135,2172.073,992.548,2169.5725,932.12177,2170.611,879.5351,2171.9146,840.42584,2173.068,794.15295,2173.327,764.93304,2174.1262,797.3528,2208.6807,840.3273,2243.115,903.19305,2282.6243,981.1588,2305.9685,1066.9338,2311.0757,1157.5698,2300.9207,1237.0854,2272.2896,1300.8821,2231.8413,1345.3539,2195.3738,1376.8613,2164.129
32,32,533,765.01013,2174.505,790.49646,2148.4268,829.2116,2119.0618,885.6543,2085.7363,971.75275,2054.9124,1056.4679,2073.9768,1142.7754,2052.486,1235.1704,2082.4883,1300.6501,2113.6208,1345.6324,2141.5244,1376.9708,2164.569,1348.9226,2164.925,1298.0614,2165.4722,1254.378,2163.4465,1199.1298,2161.7249,1134.6005,2163.8643,1061.48,2167.7544,993.4825,2164.9749,932.6518,2164.2014,880.2455,2169.1084,840.1696,2172.1567,794.23254,2173.7207,1348.9226,2164.925,1299.4347,2164.144,1255.7823,2163.2095,1200.2644,2163.4175,1133.718,2168.7725,1061.3231,2172.6023,992.653,2170.0784,932.22186,2171.0713,879.62836,2172.335,840.5122,2173.4727,794.23254,2173.7207,765.01013,2174.505,797.44806,2209.0676,840.427,2243.477,903.29047,2282.9426,981.25696,2306.2712,1067.0378,2311.394,1157.6824,2301.2717,1237.207,2272.6958,1301.0068,2232.2986,1345.4752,2195.8337,1376.9708,2164.569
33,33,550,765.1669,2175.1309,790.6186,2149.0486,829.29407,2119.684,885.69684,2086.3418,971.7728,2055.4458,1056.503,2074.473,1142.8318,2052.9817,1235.2213,2083.0051,1300.7009,2114.1672,1345.6838,2142.1199,1377.0248,2165.2249,1348.9794,2165.5706,1298.1292,2166.0994,1254.4556,2164.0718,1199.2031,2162.3613,1134.6588,2164.4866,1061.5111,2168.355,993.52167,2165.5994,932.73065,2164.856,880.36426,2169.7607,840.30695,2172.7979,794.3948,2174.3525,1348.9794,2165.5706,1299.4963,2164.7979,1255.847,2163.8586,1200.326,2164.0662,1133.7605,2169.4072,1061.3516,2173.2144,992.7086,2170.6765,932.3203,2171.659,879.7576,2172.9312,840.6579,2174.0908,794.3948,2174.3525,765.1669,2175.1309,797.6608,2209.6077,840.6577,2243.9104,903.46954,2283.294,981.34454,2306.6104,1067.0673,2311.759,1157.7412,2301.6663,1237.2903,2273.1582,1301.0889,2232.8518,1345.5471,2196.4507,1377.0248,2165.2249
34,34,566,765.206,2175.7068,790.6542,2149.6218,829.32666,2120.2263,885.72797,2086.8286,971.8261,2055.8423,1056.5614,2074.8054,1142.8898,2053.3247,1235.2915,2083.3823,1300.7709,2114.6143,1345.7257,2142.6738,1377.0476,2165.861,1349.0101,2166.1787,1298.1555,2166.6487,1254.4766,2164.558,1199.2382,2162.8125,1134.717,2164.9194,1061.5902,2168.7893,993.59357,2166.0603,932.80585,2165.363,880.43915,2170.299,840.367,2173.3484,794.4347,2174.911,1349.0101,2166.1787,1299.5209,2165.386,1255.8726,2164.3992,1200.3617,2164.5496,1133.8125,2169.8499,1061.4287,2173.6394,992.7846,2171.1047,932.4044,2172.108,879.8346,2173.4192,840.7241,2174.6248,794.4347,2174.911,765.206,2175.7068,797.7267,2210.152,840.7526,2244.3962,903.57196,2283.7043,981.434,2306.99,1067.1562,2312.1487,1157.7975,2302.0708,1237.3257,2273.6252,1301.1194,2233.401,1345.5686,2197.0522,1377.0476,2165.861
35,35,583,765.2568,2176.1663,790.703,2150.062,829.3711,2120.657,885.77997,2087.2715,971.90106,2056.303,1056.6494,2075.2593,1142.9784,2053.7444,1235.3754,2083.7515,1300.8115,2114.9897,1345.7717,2143.0693,1377.1335,2166.265,1349.0842,2166.5461,1298.2131,2167.0027,1254.5048,2164.9067,1199.2697,2163.1807,1134.7676,2165.327,1061.676,2169.2205,993.6853,2166.49,932.88477,2165.774,880.4965,2170.6995,840.4202,2173.7559,794.47864,2175.3494,1349.0842,2166.5461,1299.5743,2165.701,1255.9147,2164.6692,1200.3932,2164.7944,1133.8351,2170.1042,1061.4717,2173.9214,992.8419,2171.4102,932.4526,2172.442,879.87036,2173.788,840.75714,2175.032,794.47864,2175.3494,765.2568,2176.1663,797.791,2210.5796,840.8384,2244.8035,903.68945,2284.1006,981.5423,2307.3499,1067.2332,2312.474,1157.82,2302.3752,1237.3765,2273.9148,1301.1835,2233.693,1345.6448,2197.3857,1377.1335,2166.265
36,36,600,765.32495,2176.5527,790.7744,2150.4685,829.44763,2121.1128,885.8621,2087.7827,971.9854,2056.905,1056.7382,2075.9126,1143.0641,2054.4048,1235.4683,2084.409,1300.8894,2115.6528,1345.7979,2143.7263,1377.0762,2166.9167,1349.051,2167.172,1298.2241,2167.5862,1254.5559,2165.4973,1199.3488,2163.7773,1134.8557,2165.9316,1061.7665,2169.8132,993.7684,2167.0605,932.9618,2166.2844,880.57117,2171.1582,840.4908,2174.1787,794.5466,2175.762,1349.051,2167.172,1299.6084,2166.277,1255.9811,2165.2375,1200.4779,2165.3606,1133.9276,2170.6655,1061.5642,2174.4612,992.92676,2171.9473,932.5317,2172.952,879.94556,2174.267,840.829,2175.4778,794.5466,2175.762,765.32495,2176.5527,797.8538,2210.9834,840.89197,2245.2095,903.7411,2284.5127,981.6159,2307.75,1067.3206,2312.8857,1157.8997,2302.8083,1237.43,2274.3857,1301.2056,2234.1982,1345.6273,2197.9617,1377.0762,2166.9167
37,37,616,765.35455,2176.9082,790.8277,2150.8877,829.522,2121.6174,885.9424,2088.3792,972.06384,2057.5764,1056.8107,2076.5933,1143.1326,2055.1235,1235.5151,2085.0886,1300.9117,2116.2708,1345.7914,2144.292,1377.0468,2167.4336,1349.038,2167.7236,1298.236,2168.1782,1254.5784,2166.1365,1199.3866,2164.4607,1134.9019,2166.631,1061.8232,2170.491,993.8315,2167.7065,933.0304,2166.866,880.6393,2171.663,840.5515,2174.6143,794.5903,2176.1472,1349.038,2167.7236,1299.6145,2166.9465,1256.0007,2165.983,1200.5138,2166.1418,1133.9799,2171.4321,1061.6307,2175.178,992.99414,2172.642,932.60034,2173.5908,880.0112,2174.8364,840.8883,2175.9714,794.5903,2176.1472,765.35455,2176.9082,797.8911,2211.3677,840.9422,2245.5725,903.81287,2284.8418,981.69,2308.0632,1067.37,2313.2158,1157.8923,2303.1685,1237.3641,2274.8184,1301.1282,2234.7236,1345.5693,2198.5227,1377.0468,2167.4336
38,38,633,765.40485,2177.254,790.87964,2151.2463,829.5627,2121.9985,885.9757,2088.7761,972.0989,2057.9624,1056.8302,2076.974,1143.1714,2055.4644,1235.5709,2085.3928,1300.9775,2116.5679,1345.8452,2144.5881,1377.063,2167.7312,1349.064,2168.0317,1298.2772,2168.496,1254.6382,2166.4856,1199.4514,2164.8628,1134.9591,2167.0867,1061.8625,2170.9795,993.8529,2168.2012,933.0559,2167.3489,880.67206,2172.11,840.5919,2175.0264,794.63184,2176.5264,1349.064,2168.0317,1299.6624,2167.2769,1256.0624,2166.3374,1200.5791,2166.5215,1134.0404,2171.8381,1061.673,2175.597,993.02057,2173.0552,932.618,2173.9954,880.0368,2175.2397,840.9253,2176.3674,794.63184,2176.5264,765.40485,2177.254,797.9552,2211.719,841.0067,2245.9421,903.8614,2285.2395,981.7129,2308.499,1067.4142,2313.6768,1157.9546,2303.615,1237.4266,2275.2378,1301.1829,2235.0962,1345.6095,2198.8499,1377.063,2167.7312
39,39,650,765.6252,2177.3616,791.0594,2151.4507,829.66095,2122.316,886.00604,2089.2195,972.154,2058.502,1056.892,2077.4695,1143.2379,2055.9102,1235.6334,2085.648,1301.0323,2116.681,1345.8951,2144.5986,1377.1001,2167.682,1349.0985,2168.0012,1298.3115,2168.5273,1254.675,2166.5925,1199.4949,2165.0674,1135.0056,2167.3901,1061.9081,2171.3457,993.8901,2168.5532,933.07184,2167.6582,880.73303,2172.3596,840.71875,2175.2163,794.8271,2176.6533,1349.0985,2168.0012,1299.7012,2167.2996,1256.1053,2166.4126,1200.6257,2166.674,1134.09,2172.0815,1061.7206,2175.9229,993.0601,2173.367,932.6344,2174.262,880.10693,2175.4495,841.06134,2176.5417,794.8271,2176.6533,765.6252,2177.3616,798.13446,2211.8557,841.11115,2246.1536,903.8915,2285.5857,981.7434,2308.974,1067.4453,2314.16,1157.9918,2304.01,1237.4661,2275.4753,1301.2239,2235.1824,1345.6511,2198.843,1377.1001,2167.682
40,40,666,765.65106,2177.4907,791.09015,2151.611,829.716,2122.51,886.0908,2089.449,972.27435,2058.7651,1057.0396,2077.752,1143.4097,2056.1597,1235.7853,2085.8489,1301.1416,2116.852,1345.9584,2144.734,1377.1343,2167.7737,1349.1417,2168.114,1298.3588,2168.689,1254.7482,2166.801,1199.5868,2165.3271,1135.1119,2167.702,1062.019,2171.6797,993.98285,2168.874,933.13763,2167.9407,880.7677,2172.593,840.7358,2175.4102,794.855,2176.8042,1349.1417,2168.114,1299.7449,2167.4373,1256.1619,2166.5632,1200.6921,2166.8389,1134.1609,2172.2666,1061.7952,2176.1272,993.1233,2173.5718,932.675,2174.465,880.1248,2175.6445,841.07996,2176.7227,794.855,2176.8042,765.65106,2177.4907,798.1523,2212.0376,841.1415,2246.4094,903.9517,2285.9128,981.8127,2309.3354,1067.5216,2314.5168,1158.0496,2304.344,1237.5146,2275.7556,1301.2668,2235.3896,1345.6879,2198.9834,1377.1343,2167.7737
41,41,683,765.774,2177.512,791.2107,2151.6692,829.8038,2122.6162,886.15015,2089.611,972.301,2058.9692,1057.0563,2077.9521,1143.4362,2056.3435,1235.8246,2085.9658,1301.186,2116.9077,1346.0079,2144.7424,1377.1857,2167.748,1349.1907,2168.0984,1298.4047,2168.7017,1254.7898,2166.8457,1199.6204,2165.415,1135.1373,2167.8364,1062.0355,2171.8435,993.9997,2169.0244,933.1691,2168.0615,880.8223,2172.6814,840.8161,2175.4702,794.9642,2176.8345,1349.1907,2168.0984,1299.7921,2167.4473,1256.2043,2166.6,1200.726,2166.9148,1134.1875,2172.3816,1061.8114,2176.2705,993.1422,2173.6921,932.6947,2174.5552,880.16595,2175.709,841.14716,2176.7712,794.9642,2176.8345,765.774,2177.512,798.2524,2212.0762,841.2142,2246.4915,903.9918,2286.0703,981.83466,2309.5764,1067.5431,2314.7842,1158.0747,2304.5874,1237.5492,2275.9185,1301.3112,2235.4585,1345.7379,2198.9893,1377.1857,2167.748
42,42,700,765.8126,2177.575,791.25604,2151.7434,829.8549,2122.692,886.20355,2089.6865,972.34717,2059.0437,1057.0894,2078.0217,1143.4653,2056.444,1235.8552,2086.0864,1301.2297,2117.0386,1346.0537,2144.9019,1377.2264,2167.925,1349.2341,2168.2883,1298.4495,2168.8716,1254.8339,2166.975,1199.6624,2165.5083,1135.1747,2167.9048,1062.0657,2171.905,994.0243,2169.074,933.20557,2168.1208,880.86725,2172.7542,840.86005,2175.5532,795.0028,2176.9048,1349.2341,2168.2883,1299.8378,2167.6462,1256.2515,2166.778,1200.7743,2167.0518,1134.2365,2172.4824,1061.8617,2176.3538,993.18854,2173.7695,932.74713,2174.6414,880.21674,2175.802,841.1953,2176.8586,795.0028,2176.9048,765.8126,2177.575,798.28906,2212.1753,841.25476,2246.633,904.0333,2286.2036,981.87,2309.7,1067.5858,2314.922,1158.1213,2304.7375,1237.5985,2276.1177,1301.3569,2235.7026,1345.779,2199.202,1377.2264,2167.925
43,43,716,765.8564,2177.5671,791.307,2151.7397,829.9087,2122.6963,886.25586,2089.71,972.3966,2059.0947,1057.1333,2078.074,1143.5033,2056.4717,1235.879,2086.0776,1301.2554,2117.018,1346.1129,2144.8926,1377.3431,2167.8794,1349.3425,2168.255,1298.5386,2168.8608,1254.9034,2166.9563,1199.6903,2165.484,1135.1958,2167.8853,1062.102,2171.8965,994.0675,2169.066,933.2548,2168.11,880.91614,2172.742,840.905,2175.5422,795.04407,2176.8955,1349.3425,2168.255,1299.9296,2167.6284,1256.3054,2166.7607,1200.7915,2167.0354,1134.2643,2172.4707,1061.9006,2176.3328,993.23096,2173.746,932.7957,2174.6208,880.2644,2175.7878,841.2394,2176.8484,795.04407,2176.8955,765.8564,2177.5671,798.3396,2212.1692,841.31055,2246.6343,904.08466,2286.203,981.9069,2309.6897,1067.6089,2314.9072,1158.1387,2304.724,1237.6213,2276.108,1301.4054,2235.691,1345.8644,2199.1716,1377.3431,2167.8794
44,44,733,765.8567,2177.5598,791.3393,2151.7312,829.9613,2122.6858,886.30273,2089.696,972.4164,2059.0806,1057.1527,2078.0608,1143.5371,2056.4568,1235.9033,2086.0618,1301.2684,2117.0012,1346.1364,2144.8718,1377.3768,2167.8562,1349.3782,2168.2334,1298.5728,2168.839,1254.933,2166.9355,1199.717,2165.463,1135.2202,2167.8638,1062.1287,2171.876,994.10394,2169.0461,933.30145,2168.0923,880.95966,2172.7268,840.9346,2175.5295,795.0534,2176.8867,1349.3782,2168.2334,1299.9652,2167.6152,1256.3395,2166.7483,1200.8234,2167.0215,1134.2963,2172.461,1061.9347,2176.322,993.2741,2173.7366,932.84424,2174.6123,880.3037,2175.7793,841.2646,2176.8403,795.0534,2176.8867,765.8567,2177.5598,798.35516,2212.1597,841.3486,2246.6223,904.1394,2286.1921,981.95636,2309.6802,1067.6418,2314.8955,1158.1606,2304.7102,1237.6394,2276.0898,1301.4292,2235.672,1345.8953,2199.1533,1377.3768,2167.8562
45,45,750,765.88837,2177.5354,791.3758,2151.721,830.0057,2122.674,886.3533,2089.6843,972.4641,2059.0806,1057.1942,2078.0603,1143.5696,2056.4648,1235.9114,2086.0566,1301.2755,2116.9834,1346.148,2144.8489,1377.4072,2167.8347,1349.4039,2168.2085,1298.5986,2168.815,1254.9585,2166.9126,1199.7449,2165.4412,1135.2498,2167.843,1062.162,2171.8567,994.13934,2169.027,933.3417,2168.0754,880.99884,2172.7153,840.97076,2175.5205,795.0855,2176.8687,1349.4039,2168.2085,1299.9932,2167.5884,1256.369,2166.723,1200.8577,2166.998,1134.3346,2172.4387,1061.9789,2176.3018,993.31744,2173.716,932.8875,2174.5925,880.34216,2175.7617,841.2994,2176.8286,795.0855,2176.8687,765.88837,2177.5354,798.3929,2212.1497,841.393,2246.6138,904.1886,2286.1824,982.00024,2309.6692,1067.6819,2314.883,1158.1897,2304.6968,1237.6644,2276.0737,1301.4553,2235.6516,1345.9236,2199.1284,1377.4072,2167.8347
46,46,766,765.944,2177.4812,791.4477,2151.68,830.0791,2122.6477,886.4196,2089.6707,972.51324,2059.0708,1057.2314,2078.0447,1143.5898,2056.4292,1235.9304,2085.9673,1301.3022,2116.8389,1346.1779,2144.646,1377.4384,2167.5735,1349.4316,2167.9749,1298.6246,2168.6255,1254.9784,2166.7595,1199.7601,2165.3367,1135.2657,2167.7844,1062.1956,2171.8215,994.1839,2168.997,933.38367,2168.0422,881.03217,2172.6729,841.01416,2175.4717,795.1293,2176.8174,1349.4316,2167.9749,1300.0208,2167.3696,1256.397,2166.5088,1200.8837,2166.807,1134.355,2172.2915,1061.9954,2176.1934,993.34564,2173.6223,932.91797,2174.5137,880.3727,2175.6929,841.33655,2176.7666,795.1293,2176.8174,765.944,2177.4812,798.4506,2212.085,841.4412,2246.556,904.2294,2286.1375,982.035,2309.6228,1067.7139,2314.8232,1158.2064,2304.6047,1237.6919,2275.928,1301.4878,2235.4417,1345.9563,2198.8767,1377.4384,2167.5735
47,47,783,765.97205,2177.1724,791.47723,2151.3987,830.11957,2122.415,886.46405,2089.4639,972.55365,2058.8875,1057.2731,2077.8992,1143.6307,2056.2825,1235.9646,2085.8284,1301.3209,2116.6838,1346.1705,2144.4514,1377.4093,2167.3545,1349.4243,2167.756,1298.6353,2168.4136,1255.0023,2166.5947,1199.7888,2165.2222,1135.2963,2167.7053,1062.2296,2171.7397,994.22156,2168.9023,933.4212,2167.8997,881.0659,2172.468,841.04645,2175.2107,795.1601,2176.5366,1349.4243,2167.756,1300.0347,2167.124,1256.4164,2166.2559,1200.9062,2166.5554,1134.3778,2172.0566,1062.0238,2175.9675,993.3781,2173.3909,932.95123,2174.2795,880.4037,2175.4482,841.36816,2176.499,795.1601,2176.5366,765.97205,2177.1724,798.4739,2211.7593,841.47217,2246.2039,904.27075,2285.8452,982.0721,2309.3867,1067.7279,2314.6077,1158.1774,2304.3818,1237.6381,2275.6633,1301.4293,2235.1296,1345.9071,2198.61,1377.4093,2167.3545
48,48,800,765.99115,2176.8096,791.5115,2151.0205,830.1576,2122.0342,886.4973,2089.0935,972.5685,2058.5393,1057.2595,2077.5847,1143.6005,2056.0286,1235.917,2085.632,1301.2701,2116.5396,1346.1289,2144.3613,1377.3735,2167.3135,1349.3757,2167.6992,1298.5752,2168.3064,1254.9346,2166.4214,1199.734,2164.9695,1135.256,2167.3723,1062.2096,2171.348,994.22516,2168.4553,933.44214,2167.4353,881.0954,2172.0266,841.07404,2174.8015,795.1731,2176.1582,1349.3757,2167.6992,1299.9927,2167.0513,1256.3973,2166.1675,1200.9045,2166.4436,1134.3894,2171.9038,1062.0475,2175.7583,993.40485,2173.117,932.9823,2173.944,880.4338,2175.0754,841.39264,2176.1157,795.1731,2176.1582,765.99115,2176.8096,798.5077,2211.4233,841.5105,2245.904,904.30676,2285.5952,982.0978,2309.1877,1067.7429,2314.4531,1158.184,2304.2788,1237.6417,2275.5974,1301.4307,2235.0852,1345.8998,2198.5698,1377.3735,2167.3135
49,49,816,765.9738,2176.699,791.4802,2150.84,830.1256,2121.767,886.4629,2088.73,972.53656,2058.0605,1057.2104,2077.0315,1143.5553,2055.5085,1235.8882,2085.21,1301.2526,2116.2246,1346.1147,2144.1548,1377.3564,2167.1921,1349.3398,2167.5593,1298.5344,2168.0981,1254.8843,2166.1213,1199.6855,2164.5688,1135.2015,2166.9014,1062.1494,2170.8745,994.176,2168.0088,933.4082,2167.0679,881.0754,2171.7444,841.05963,2174.5967,795.16406,2176.0188,1349.3398,2167.5593,1299.9548,2166.877,1256.3551,2165.949,1200.8602,2166.1465,1134.3461,2171.5374,1062.0066,2175.365,993.37604,2172.7673,932.9652,2173.665,880.421,2174.86,841.38403,2175.9343,795.16406,2176.0188,765.9738,2176.699,798.46594,2211.302,841.4622,2245.7727,904.2587,2285.3845,982.0392,2308.874,1067.6771,2314.1003,1158.1232,2303.9302,1237.589,2275.3381,1301.4004,2234.9187,1345.8864,2198.4348,1377.3564,2167.1921
50,50,833,765.9984,2175.8782,791.506,2150.0723,830.1523,2121.1099,886.4898,2088.225,972.5632,2057.6868,1057.2356,2076.6328,1143.5786,2055.1355,1235.9062,2084.7048,1301.2692,2115.545,1346.1317,2143.282,1377.3674,2166.1372,1349.3477,2166.5154,1298.5491,2167.0894,1254.9028,2165.1423,1199.7054,2163.6274,1135.2202,2166.018,1062.169,2170.0256,994.19794,2167.1204,933.4309,2166.1365,881.0971,2170.7905,841.0819,2173.6711,795.18726,2175.1619,1349.3477,2166.5154,1299.9662,2165.8025,1256.3721,2164.8237,1200.88,2164.9778,1134.365,2170.3943,1062.026,2174.2832,993.3973,2171.7268,932.98627,2172.6748,880.4409,2173.9177,841.40607,2175.0215,795.18726,2175.1619,765.9984,2175.8782,798.485,2210.5234,841.4747,2245.1433,904.27576,2284.8699,982.056,2308.3674,1067.697,2313.5723,1158.1423,2303.3433,1237.6072,2274.6711,1301.41,2234.104,1345.9019,2197.4592,1377.3674,2166.1372
